,Unnamed: 0,Paper,Conference,Citation Number,Authors,Number of Authors,Title,Publication Year,Publication Venue,Id,Title_sch,Venue_sch,Publication Venue_sch,Publication Year_sch,Authors_sch,Number Authors_sch,Citation Count_sch,Influential Citation Count_sch,Reference Count_sch,Open Access_sch,Field of Study_sch,Field of Study s2_sch,In Paper,In Intro,Not Found,Score title,Score author,Exists,identifier,Title Length,Title Length_sch,Publication Venue_processed,Venue_sch_processed,strategy,Unique,order,title_arxiv,original_id,jaccard_coeff,description,in_degree_pred,out_degree_pred,in_degree,out_degree,edges_with_introduction_references,Citation Count_log,Reference Count_log
2799,2799,DFG-NAS: Deep and Flexible Graph Neural Architecture Search,ICML,20,"Marcheggiani, Diego, and Ivan Titov.",2.0,Encoding sentences with graph convolutional networks for semantic role labeling.,2017.0,2017 Conference on Empirical Methods in Natural Language Processing,c3a3c163f25b9181f1fb7e71a32482a7393d2088,Encoding Sentences with Graph Convolutional Networks for Semantic Role Labeling,Conference on Empirical Methods in Natural Language Processing,Conference on Empirical Methods in Natural Language Processing,2017.0,"Diego Marcheggiani, Ivan Titov",2.0,762.0,93.0,50.0,True,['Computer Science'],"[{'category': 'Computer Science', 'source': 'external'}, {'category': 'Computer Science', 'source': 's2-fos-model'}]",0.0,0.0,0.0,100.0,100.0,1.0,DFG-NAS: Deep and Flexible Graph Neural Architecture Search20,80.0,79.0,2017 Conference on Empirical Methods in Natural Language Processing,Conference on Empirical Methods in Natural Language Processing,vanilla_1,0,DFG-NAS: Deep and Flexible Graph Neural Architecture Search20vanilla_1,DFG-NAS: Deep and Flexible Graph Neural Architecture Search,10569189e9bdd395e1a5ba71ce223465a31d24da,,non-isolated,,,,,,762.1,50.1
2800,2800,DFG-NAS: Deep and Flexible Graph Neural Architecture Search,ICML,21,"Ying, Rex, et al.",et al.,Graph convolutional neural networks for web-scale recommender systems.,2018.0,24th ACM SIGKDD International Conference on Knowledge Discovery & Data Mining,6c96c2d4a3fbd572fef2d59cb856521ee1746789,Graph Convolutional Neural Networks for Web-Scale Recommender Systems,Knowledge Discovery and Data Mining,Knowledge Discovery and Data Mining,2018.0,"Rex Ying, Ruining He, Kaifeng Chen, Pong Eksombatchai, William L. Hamilton, J. Leskovec",6.0,2581.0,206.0,33.0,True,"['Computer Science', 'Mathematics']","[{'category': 'Computer Science', 'source': 'external'}, {'category': 'Mathematics', 'source': 'external'}, {'category': 'Computer Science', 'source': 's2-fos-model'}]",0.0,0.0,0.0,100.0,100.0,1.0,DFG-NAS: Deep and Flexible Graph Neural Architecture Search21,70.0,69.0,24th ACM SIGKDD International Conference on Knowledge Discovery & Data Mining,Knowledge Discovery and Data Mining,vanilla_1,0,DFG-NAS: Deep and Flexible Graph Neural Architecture Search21vanilla_1,DFG-NAS: Deep and Flexible Graph Neural Architecture Search,10569189e9bdd395e1a5ba71ce223465a31d24da,,non-isolated,,,,,,2581.1,33.1
2801,2801,DFG-NAS: Deep and Flexible Graph Neural Architecture Search,ICML,22,"Gao, Hongyang, and Shuiwang Ji.",2.0,Graph U-Nets.,2019.0,International conference on machine learning,,,,,,,,,,,,,,,,,54.0,48.0,0.0,DFG-NAS: Deep and Flexible Graph Neural Architecture Search22,13.0,,ICML,,vanilla_1,1,DFG-NAS: Deep and Flexible Graph Neural Architecture Search22vanilla_1,DFG-NAS: Deep and Flexible Graph Neural Architecture Search,10569189e9bdd395e1a5ba71ce223465a31d24da,,,,,,,,,
2802,2802,DFG-NAS: Deep and Flexible Graph Neural Architecture Search,ICML,23,"Kipf, Thomas N., and Max Welling.",2.0,Semi-supervised classification with graph convolutional networks.,2017.0,International Conference on Learning Representations (ICLR),36eff562f65125511b5dfab68ce7f7a943c27478,Semi-Supervised Classification with Graph Convolutional Networks,International Conference on Learning Representations,International Conference on Learning Representations,2016.0,"Thomas Kipf, M. Welling",2.0,20891.0,5924.0,38.0,False,"['Mathematics', 'Computer Science']","[{'category': 'Mathematics', 'source': 'external'}, {'category': 'Computer Science', 'source': 'external'}, {'category': 'Computer Science', 'source': 's2-fos-model'}, {'category': 'Mathematics', 'source': 's2-fos-model'}]",1.0,1.0,0.0,100.0,95.0,1.0,DFG-NAS: Deep and Flexible Graph Neural Architecture Search23,65.0,64.0,ICLR,ICLR,vanilla_1,0,DFG-NAS: Deep and Flexible Graph Neural Architecture Search23vanilla_1,DFG-NAS: Deep and Flexible Graph Neural Architecture Search,10569189e9bdd395e1a5ba71ce223465a31d24da,,in intro,,,,,,20891.1,38.1
2803,2803,DFG-NAS: Deep and Flexible Graph Neural Architecture Search,ICML,24,"He, Kaiming et al.",et al.,Deep residual learning for image recognition.,2016.0,IEEE conference on computer vision and pattern recognition,2c03df8b48bf3fa39054345bafabfeff15bfd11d,Deep Residual Learning for Image Recognition,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,2015.0,"Kaiming He, X. Zhang, Shaoqing Ren, Jian Sun",4.0,146886.0,30478.0,54.0,True,['Computer Science'],"[{'category': 'Computer Science', 'source': 'external'}, {'category': 'Computer Science', 'source': 's2-fos-model'}]",1.0,1.0,0.0,100.0,100.0,1.0,DFG-NAS: Deep and Flexible Graph Neural Architecture Search24,45.0,44.0,CVPR,CVPR,vanilla_1,0,DFG-NAS: Deep and Flexible Graph Neural Architecture Search24vanilla_1,DFG-NAS: Deep and Flexible Graph Neural Architecture Search,10569189e9bdd395e1a5ba71ce223465a31d24da,,in intro,,,,,,146886.1,54.1
2804,2804,DFG-NAS: Deep and Flexible Graph Neural Architecture Search,ICML,25,"Song, Xiang, et al.",et al.,Graph Neural Networks with High-order Feature Interactions.,2018.0,ACM SIGKDD International Conference on Knowledge Discovery & Data Mining,,,,,,,,,,,,,,,,,100.0,31.0,0.0,DFG-NAS: Deep and Flexible Graph Neural Architecture Search25,59.0,,ACM SIGKDD International Conference on Knowledge Discovery & Data Mining,,vanilla_1,0,DFG-NAS: Deep and Flexible Graph Neural Architecture Search25vanilla_1,DFG-NAS: Deep and Flexible Graph Neural Architecture Search,10569189e9bdd395e1a5ba71ce223465a31d24da,,,,,,,,,
2805,2805,DFG-NAS: Deep and Flexible Graph Neural Architecture Search,ICML,26,"Zoph, Barret, et al.",et al.,Learning transferable architectures for scalable image recognition.,2018.0,IEEE conference on computer vision and pattern recognition,d0611891b9e8a7c5731146097b6f201578f47b2f,Learning Transferable Architectures for Scalable Image Recognition,2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition,,2017.0,"Barret Zoph, Vijay Vasudevan, Jonathon Shlens, Quoc V. Le",4.0,4785.0,833.0,77.0,True,['Computer Science'],"[{'category': 'Computer Science', 'source': 'external'}, {'category': 'Computer Science', 'source': 's2-fos-model'}, {'category': 'Engineering', 'source': 's2-fos-model'}]",0.0,0.0,0.0,100.0,100.0,1.0,DFG-NAS: Deep and Flexible Graph Neural Architecture Search26,67.0,66.0,CVPR,CVPR,vanilla_1,1,DFG-NAS: Deep and Flexible Graph Neural Architecture Search26vanilla_1,DFG-NAS: Deep and Flexible Graph Neural Architecture Search,10569189e9bdd395e1a5ba71ce223465a31d24da,0.16,non-isolated,,,,,,4785.1,77.1
2806,2806,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,ICML,1,"F. S. I., P. A.",2.0,Contrastive reinforcement learning,2020.0,Proceedings of the AAAI Conference on Artificial Intelligence,,,,,,,,,,,,,,,,,100.0,36.0,0.0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning1,34.0,,AAAI,,vanilla_1,1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning1vanilla_1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,1ad85b1a902cd37c855dbedf5bd17c536628b611,,,,,,,,,
2807,2807,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,ICML,2,"S., K. R.",2.0,Benchmarking offline reinforcement learning with the d4rl dataset,2020.0,arXiv preprint arXiv:2004.07219,,,,,,,,,,,,,,,,,81.0,17.0,0.0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning2,65.0,,arxiv,,vanilla_1,1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning2vanilla_1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,1ad85b1a902cd37c855dbedf5bd17c536628b611,,,,,,,,,
2808,2808,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,ICML,3,"Tang, R., Kumar, S., Narasimhan, M.",3.0,Learning to Navigate using Mid-Level Visual Priors,2020.0,Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition,,,,,,,,,,,,,,,,,100.0,23.0,0.0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning3,50.0,,CVPR,,vanilla_1,1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning3vanilla_1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,1ad85b1a902cd37c855dbedf5bd17c536628b611,,,,,,,,,
2809,2809,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,ICML,4,"W. Lingzi, H. Anbang, S. Xiaogang",3.0,Symmetrical Metrics for Object Segmentation,2021.0,IEEE Transactions on Image Processing,,,,,,,,,,,,,,,,,53.0,30.0,0.0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning4,43.0,,IEEE Transactions on Image Processing,,vanilla_1,0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning4vanilla_1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,1ad85b1a902cd37c855dbedf5bd17c536628b611,,,,,,,,,
2810,2810,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,ICML,5,"M. Alain, Y. Bengio",2.0,Multi-task contrastive learning,2020.0,Advances in Neural Information Processing Systems,,,,,,,,,,,,,,,,,100.0,26.0,0.0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning5,31.0,,NeurIPS,,vanilla_1,0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning5vanilla_1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,1ad85b1a902cd37c855dbedf5bd17c536628b611,,,,,,,,,
2811,2811,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,ICML,6,"Jawahar, C., Saghir, H., Kumar, M. P.",3.0,Efficient Estimation of 3D Body Poses using Non-Pairwise Interactions,2014.0,International Journal of Computer Vision,,,,,,,,,,,,,,,,,37.0,24.0,0.0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning6,69.0,,International Journal of Computer Vision,,vanilla_1,0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning6vanilla_1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,1ad85b1a902cd37c855dbedf5bd17c536628b611,,,,,,,,,
2812,2812,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,ICML,7,"J. Shrivastava, J. Anchalia, S. Gupta",3.0,Metric Learning Methods: An Overview and Recent Advances,2021.0,Artificial Intelligence Review,,,,,,,,,,,,,,,,,67.0,18.0,0.0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning7,56.0,,Artificial Intelligence Review,,vanilla_1,0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning7vanilla_1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,1ad85b1a902cd37c855dbedf5bd17c536628b611,,,,,,,,,
2813,2813,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,ICML,8,"K. Tachibana, T. Uemura, S. Denzumi",3.0,Complex Dynamics in Symmetrical Metrics,2020.0,Proceedings of the IEEE International Symposium on Information Theory,,,,,,,,,,,,,,,,,51.0,28.0,0.0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning8,39.0,,Proceedings of the IEEE International Symposium on Information Theory,,vanilla_1,0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning8vanilla_1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,1ad85b1a902cd37c855dbedf5bd17c536628b611,,,,,,,,,
2814,2814,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,ICML,9,"C. Liu, X. Liu, C. Deng",3.0,Maximizing the Use of Quasimetric Functions,2021.0,IEEE Transactions on Knowledge and Data Engineering,,,,,,,,,,,,,,0.0,0.0,1.0,,,0.0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning9,43.0,,IEEE Transactions on Knowledge and Data Engineering,,vanilla_1,0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning9vanilla_1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,1ad85b1a902cd37c855dbedf5bd17c536628b611,,,,,,,,,
2815,2815,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,ICML,10,"L. Wu, S. Kim",2.0,Contrastive learning for metric systems,2020.0,"Proceedings of the IEEE International Conference on Systems, Man, and Cybernetics",,,,,,,,,,,,,,,,,74.0,24.0,0.0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning10,39.0,,"Proceedings of the IEEE International Conference on Systems, Man, and Cybernetics",,vanilla_1,0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning10vanilla_1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,1ad85b1a902cd37c855dbedf5bd17c536628b611,,,,,,,,,
2816,2816,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,ICML,11,"M. Rucco, T. Soranzo, E. Pugliese",3.0,Geometric and Network Properties of Quasimetric Spaces,2021.0,Complexity,,,,,,,,,,,,,,0.0,0.0,1.0,,,0.0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning11,54.0,,Complexity,,vanilla_1,0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning11vanilla_1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,1ad85b1a902cd37c855dbedf5bd17c536628b611,,,,,,,,,
2817,2817,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,ICML,12,"J. Zhang, F. Vasconcelos",2.0,Performance Analysis of Restricted Search Spaces in Reinforcement Learning,2020.0,Proceedings of the AAAI Conference on Artificial Intelligence,,,,,,,,,,,,,,,,,32.0,50.0,0.0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning12,74.0,,AAAI,,vanilla_1,0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning12vanilla_1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,1ad85b1a902cd37c855dbedf5bd17c536628b611,,,,,,,,,
2818,2818,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,ICML,13,"T. T. Tran, G. Shani, I.Gottlieb",3.0,Understanding the Impact of Entropy in Policy Learning,2019.0,International Conference on Learning Representations,,,,,,,,,,,,,,,,,100.0,25.0,0.0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning13,54.0,,ICLR,,vanilla_1,0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning13vanilla_1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,1ad85b1a902cd37c855dbedf5bd17c536628b611,,,,,,,,,
2819,2819,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,ICML,14,"P. Long, H. Chen",2.0,Contrastive Learning with Adversarial Perturbations,2021.0,International Conference on Learning Representations,,,,,,,,,,,,,,,,,100.0,22.0,0.0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning14,51.0,,ICLR,,vanilla_1,0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning14vanilla_1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,1ad85b1a902cd37c855dbedf5bd17c536628b611,,,,,,,,,
2820,2820,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,ICML,15,"A. Radford, J. Wu, R. Child, D. Luan, D. Amodei, I. Sutskever",6.0,Language models are few-shot learners,2020.0,Advances in neural information processing systems,6b85b63579a916f705a8e10a49bd8d849d91b1fc,Language Models are Few-Shot Learners,Neural Information Processing Systems,Neural Information Processing Systems,2020.0,"Tom B. Brown, Benjamin Mann, Nick Ryder, Melanie Subbiah, J. Kaplan, Prafulla Dhariwal, Arvind Neelakantan, Pranav Shyam, Girish Sastry, Amanda Askell, Sandhini Agarwal, Ariel Herbert-Voss, Gretchen Krueger, T. Henighan, Rewon Child, A. Ramesh, Daniel M. Ziegler, Jeff Wu, Clemens Winter, Christopher Hesse, Mark Chen, Eric Sigler, Mateusz Litwin, S. Gray, Benjamin Chess, Jack Clark, Christopher Berner, Sam McCandlish, Alec Radford, Ilya Sutskever, Dario Amodei",31.0,17975.0,2414.0,143.0,False,['Computer Science'],"[{'category': 'Computer Science', 'source': 'external'}, {'category': 'Computer Science', 'source': 's2-fos-model'}, {'category': 'Linguistics', 'source': 's2-fos-model'}]",0.0,0.0,0.0,100.0,87.0,1.0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning15,37.0,37.0,NeurIPS,NeurIPS,vanilla_1,0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning15vanilla_1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,1ad85b1a902cd37c855dbedf5bd17c536628b611,,isolated,,,,,,17975.1,143.1
2821,2821,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,ICML,16,"J.Lee, I.Suh, S.Lee",3.0,Multitask reinforcement learning with policy sketches,2021.0,Proceedings of the International Conference on Learning Representations,,,,,,,,,,,,,,,,,100.0,37.0,0.0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning16,53.0,,ICLR,,vanilla_1,0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning16vanilla_1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,1ad85b1a902cd37c855dbedf5bd17c536628b611,,,,,,,,,
2822,2822,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,ICML,17,C. J. C. H. Watkins,1.0,Learning from delayed rewards,1989.0,Cambridge University,5c8bb027eb65b6d250a22e9b6db22853a552ac81,Learning from delayed rewards,,,1989.0,C. Watkins,1.0,2213.0,192.0,0.0,False,['Computer Science'],"[{'category': 'Computer Science', 'source': 'external'}, {'category': 'Psychology', 'source': 's2-fos-model'}]",0.0,0.0,0.0,100.0,100.0,1.0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning17,29.0,29.0,Cambridge University,,vanilla_1,1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning17vanilla_1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,1ad85b1a902cd37c855dbedf5bd17c536628b611,,isolated,,,,,,2213.1,0.1
2823,2823,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,ICML,18,"B. Barakat, M. Fleury",2.0,Complex dynamics analysis of symmetric encryptionalgorithms,2021.0,Communications in Nonlinear Science and Numerical Simulation,,,,,,,,,,,,,,,,,59.0,20.0,0.0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning18,59.0,,Communications in Nonlinear Science and Numerical Simulation,,vanilla_1,0,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning18vanilla_1,Optimal Goal-Reaching Reinforcement Learning via Quasimetric Learning,1ad85b1a902cd37c855dbedf5bd17c536628b611,,,,,,,,,
2824,2824,AdaNPC: Exploring Non-Parametric Classifier for Test-Time Adaptation,ICML,1,"Peters, J., Janzing, D., & Schölkopf, B.",3.0,Elements of causal inference: foundations and learning algorithms,2017.0,MIT press,e02ae07b45a2241f7ee1180b446ed7ba208c51e8,Elements of Causal Inference: Foundations and Learning Algorithms,,,2017.0,"J. Peters, D. Janzing, B. Scholkopf",3.0,1301.0,176.0,1.0,False,['Computer Science'],"[{'category': 'Computer Science', 'source': 'external'}, {'category': 'Computer Science', 'source': 's2-fos-model'}, {'category': 'Philosophy', 'source': 's2-fos-model'}]",0.0,0.0,0.0,100.0,98.0,1.0,AdaNPC: Exploring Non-Parametric Classifier for Test-Time Adaptation1,65.0,65.0,MIT press,,vanilla_1,0,AdaNPC: Exploring Non-Parametric Classifier for Test-Time Adaptation1vanilla_1,AdaNPC: Exploring Non-Parametric Classifier for Test-Time Adaptation,f4e768015fc9b32c3319339865b3f1d83f9a1411,0.07692307692307693,non-isolated,,,,,,1301.1,1.1
